smiles,true_category
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,1
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,1
CCOC(=O)CCP(=O)(C(C)(C1=CC=CC=C1)O)O,1
CCOC(=O)CCP(=O)(C(C1=CC=C(C=C1)OC)O)O,1
CCOC(=O)CCP(=O)(C(C1=CC=CC=C1)(C2=CC=CC=C2)O)O,1
CCOC(=O)CCP(=O)(C(C1=CC=CC=C1)O)O,1
CCOC(=O)CCS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)CCC(=O)OCC,1
CCOC(=O)CCS(=O)(=O)C1=NC(=CC(=N1)C(F)(F)F)C2=CC=CC=C2,1
CCOC(=O)CCSC1=NC(=CC(=C1C#N)C(F)(F)F)C,1
CCOC(=O)CCSC1=NC2=C(CCC2)C(=C1C#N)C(F)(F)F,1
CCOC(=O)CCSC1=NC2=CC=CC=C2C(=N1)C,0
CCOC(=O)CCSC1=NN=C(N1C2=CC=CC=C2OC)C3=CN=CC=C3,0
CCOC(=O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2cc4c5c(c2oc1=O)CCCN5CCC4)O3,1
CCOC(=O)CC[N+]1=c2cc3c(cc2CCC1)=Cc1c(c2ccc(N(C)C)cc2oc1=O)O3,1
CCOC(=O)CN(C(C1=CC(=CC=C1)OC)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CO3,0
CCOC(=O)CN(C(C1=CC=CC=C1)C(=O)NCCOC)C(=O)CN2C3=CC=CC=C3N=N2,1
CCOC(=O)CN(C(C1=CC=CC=C1C)C(=O)NCCOC)C(=O)CN2C3=CC=CC=C3N=N2,0
CCOC(=O)CN(C(C1=CC=CS1)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CS3,1
CCOC(=O)CN(C(C1=CN=CC=C1)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3,1
CCOC(=O)CN(C(C1=CN=CC=C1)C(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CS3,1
CCOC(=O)CN(C)CC1=CNC2=CC=CC=C21,1
CCOC(=O)CN(C1=CC(=CC=C1)[N+](=O)[O-])C(=O)CSC2=NN=C(N2C3=CC=CC=C3)C,1
CCOC(=O)CN(C1=CC=C(C=C1)Br)C(=O)CN2CCOCC2,0
CCOC(=O)CN(C1=CC=C(C=C1)F)C(=O)CSC2=NC3=C(C4=C(N3)C=CC(=C4)OC)N=N2,0
CCOC(=O)CN(C1=CC=C(C=C1)F)C(=O)CSC2=NN=C(O2)C3=CC(=C(C=C3)OC)OC,0
CCOC(=O)CN(C1=CC=C(C=C1)F)C(=O)CSC2=NN=C(O2)C3=CC(=CC=C3)OC,0
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CN2CCC(CC2)N3C4=C(C=C(C=C4)C)N=N3,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(C4=CC(=CC(=C4N3)C)C)N=N2,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(C4=CC=CC=C4N3)N=N2,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(N2C)COC3=CC=C(C=C3)OC,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(N2C3=CC=CC=C3)C,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(N2CCCN(C)C)C3=CC=NC=C3,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(N2CCCOC)C3=CC=NC=C3,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(O2)C3=CC(=C(C=C3)OC)OC,0
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(O2)CNC3=C(C=C(C=C3)C)C,1
CCOC(=O)CN(C1=CC=CC=C1)C(=O)CSC2=NN=C(O2)CNC3=CC=C(C=C3)F,1
CCOC(=O)CN(C1=CC=CC=C1C)C(=O)C2=CC=CC=C2,1
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,1
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,1
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccncc3)nc(-c3ccncc3)c2)cc1,1
CCOC(=O)CN(CC1=C(C=CC2=C1OC3=C(C24C5=CC=CC=C5C(=O)O4)C=CC(=C3CN(CC(=O)OCC)CC(=O)OCC)O)O)CC(=O)OCC,1
CCOC(=O)CN(CC1=CC(=C(C=C1)OC)OC)S(=O)(=O)C2=CC=C(C=C2)OC,1
CCOC(=O)CN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,1
CCOC(=O)CN/C(=C(/C#N)\C(=O)N)/C,1
CCOC(=O)CN/C(=C(\C#N)/C(=O)N)/C,1
CCOC(=O)CN1C(=C(C(=N1)C)C2=CC=CC=C2)N,1
CCOC(=O)CN1C(=C(C(=O)C2=CC=CC(=C21)C)Br)C,1
CCOC(=O)CN1C(=C(C2(C1=O)C3=CC=CC=C3OC(=C2C#N)N)C(=O)OC)C,0
CCOC(=O)CN1C(=C(C2=CC=CC=C21)C#N)C,1
CCOC(=O)CN1C(=C(C=N1)C2=CC=CC=C2)N,1
CCOC(=O)CN1C(=C(N=C1S(=O)(=O)CC2=CC(=CC=C2)F)C3=CC=CC=C3)C4=CC=CC=C4,1
CCOC(=O)CN1C(=C(N=C1S(=O)(=O)CC2=CC=C(C=C2)Cl)C3=CC=CC=C3)C4=CC=CC=C4,1
CCOC(=O)CN1C(=C(N=C1S(=O)(=O)CC2=CC=CC=C2Cl)C3=CC=CC=C3)C4=CC=CC=C4,1
CCOC(=O)CN1C(=C(SC1=S)C(=O)OC)N,0
CCOC(=O)CN1C(=CC(=C(C1=O)C#N)COC)C,1
CCOC(=O)CN1C(=CC(=N1)C2=CC=C(C=C2)Cl)N,0
CCOC(=O)CN1C(=NC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,0
CCOC(=O)CN1C(=NC2=C(SC(=C2C1=O)C)C(=O)OCC)C,1
CCOC(=O)CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN(C)CC3=CC=CC=C3,0
CCOC(=O)CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CN(CC3=CC=CC=C3)CC4=CC=CC=C4,0
CCOC(=O)CN1C(=NC2=C1C(=O)NC(=O)N2C)CN(CC3=CC=CC=C3)CC4=CC=CC=C4,0
CCOC(=O)CN1C(=NC2=C1C(=O)NC(=O)N2C)CN3CCN(CC3)C4=CC(=CC=C4)Cl,1
CCOC(=O)CN1C(=NC2=CC=CC=C21)C,1
CCOC(=O)CN1C(=NN=N1)C(C(C)C)N(CC2=CC3=C(C=C(C=C3NC2=O)C)C)C4CCCC4,0
CCOC(=O)CN1C(=NN=N1)CN(CC2=CC=C(C=C2)OC)CC3=CC4=C(C=CC(=C4)C)NC3=O,0
CCOC(=O)CN1C(=NN=N1)CN(CC2=CC=C(C=C2)OC)CC3=CC4=CC(=CC(=C4NC3=O)C)C,0
CCOC(=O)CN1C(=NN=N1)CN2CCN(CC2)C3=CC=C(C=C3)OC,1
CCOC(=O)CN1C(=O)/C(=C\C2=C(N(C(=C2)C)C3=CC=CC=N3)C)/SC1=O,1
CCOC(=O)CN1C(=O)/C(=C\C2=CC=C(O2)N3CCCCC3)/SC1=O,1
CCOC(=O)CN1C(=O)C(NC1=O)(C)C2=CC=C(C=C2)OC(F)F,0
CCOC(=O)CN1C(=O)C(SC1=O)CC(=O)NC2=NC=CS2,1
CCOC(=O)CN1C(=O)C2=C(C3=C(O2)C=CC(=C3)Cl)NC1=S,1
CCOC(=O)CN1C(=O)C2=C(N=C(N2C)N3CCCCC3)N(C1=O)C,1
CCOC(=O)CN1C(=O)C2=C(N=C(N2CC3=CC=C(C=C3)Cl)Br)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C(N2CC3=CC=CC=C3)Br)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C(N2CC3=CC=CC=C3)N4CCCCC4)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C1SC)SC3=C2CC(OC3)(C)C,1
CCOC(=O)CN1C(=O)C2=C(N=C3N2CCCCN3C4=CC=C(C=C4)C)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C3N2CCN3C4=CC=C(C=C4)C)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C3N2CCN3CC4=CC=CC=C4)N(C1=O)C,0
CCOC(=O)CN1C(=O)C2=C(N=C3N2CCS3)N(C1=O)C,1
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,1
CCOC(=O)CN1C(=O)C2=C(c3ccc(C#N)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,1
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,1
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,1
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,1
CCOC(=O)CN1C(=O)C2=C(c3ccccc3)N(CC(=O)OCC)C(=O)C2=C1c1ccccc1,1
CCOC(=O)CN1C(=O)C2=CC=CC=C2C(=N1)C,0
CCOC(=O)CN1C(=O)C2=CC=CC=C2C(=N1)CC3=CC=CC=C3,1
CCOC(=O)CN1C(=O)C2=CC=CC=C2C1=O,1
CCOC(=O)CN1C(=O)C=CC(=N1)/C=C/C2=CC=C(C=C2)C,1
CCOC(=O)CN1C(=O)C=CC(=N1)/C=C/C2=CC=CC=C2,1
CCOC(=O)CN1C(=O)C=CC(=N1)C2=CC=C(C=C2)C,1
CCOC(=O)CN1C(=O)C=CC(=N1)C2=CC=C(C=C2)Cl,1
CCOC(=O)CN1C(=O)C=CC(=N1)C2=CC=CC=C2,1
CCOC(=O)CN1C(=O)CN(C1=N)C2=NC(=NC(=N2)NC(C)C)NC(C)C,1
CCOC(=O)CN1C(=O)COC2=C1C=C(C=C2)C(C)(C)C,1
CCOC(=O)CN1C(=O)COC2=C1C=C(C=C2)Cl,1
CCOC(=O)CN1C(=O)CSC2=CC=CC=C21,1
CCOC(=O)CN1C(=O)N(C(=N1)C)C2=CC=C(C=C2)Br,1
CCOC(=O)CN1C(=O)N(C(=N1)C)C2=CC=C(C=C2)Cl,1
CCOC(=O)CN1C(=O)OC(=N1)C2=CC=C(C=C2)F,1
CCOC(=O)CN1C(=S)NC2(N1)CCCCC2,1
CCOC(=O)CN1C(C(=C(C1=O)O)C(=O)C)C2=CC=C(C=C2)F,0
CCOC(=O)CN1C(C(=C(C1=O)O)C(=O)C)C2=CC=C(C=C2)[N+](=O)[O-],1
CCOC(=O)CN1C(C(=C(C1=O)O)C(=O)C)C2=CC=CC=C2,0
CCOC(=O)CN1C(CC(=O)NC2=CC=CC=C21)C,1
CCOC(=O)CN1C2=C(C(=N1)C)C(=O)CCC2,1
CCOC(=O)CN1C2=C(C=C(C(=C2)C)C)N=C1C3=C(N=CC=C3)Cl,1
CCOC(=O)CN1C2=C(C=C(C=C2)C(=O)OC)SC1=NC(=O)C3=CC=CS3,1
CCOC(=O)CN1C2=C(C=C(C=C2)F)C3=C1SC(=N3)C,1
CCOC(=O)CN1C2=C(C=C(C=C2)F)SC1=NC(=O)CSC(=O)C,1
CCOC(=O)CN1C2=C(C=C(C=C2)OC)C3=NC4=CC=CC=C4N=C31,0
CCOC(=O)CN1C2=C(C=C(C=C2)OC)SC1=NC(=O)CSC(=O)C,0
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N(C)CC3=CC=CO3)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N(CCN(C)C)CC3=CC=CC=C3)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCN(CC3)C(=O)C4=CC=CO4)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCN4C3=NC5=CC=CC=C54)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)NC(C)C3=CC=CC=C3)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)F)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC(=C3)C)OC1=O,1
CCOC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC3=CC=C(C=C3)C)OC1=O,1
CCOC(=O)CN1C2=C(C=C1C(=O)OCC)SC=C2,1
CCOC(=O)CN1C2=C(C=CC(=C2)C(=O)NC3=CC=CC=C3)OC(C1=O)(C)C,0
CCOC(=O)CN1C2=C(C=CC(=C2)C(=O)NC3=CC=CC=C3OC)OC(C1=O)(C)C,1
CCOC(=O)CN1C2=C(C=CC(=C2)C(=O)NCCC3=CC=CC=C3)C(=O)N(C1=O)CC4=CC=CO4,0
CCOC(=O)CN1C2=C(C=CC=C2C(=O)C1=O)C,1
CCOC(=O)CN1C2=C(C=N1)C(=O)OC3=CC=CC=C32,1
CCOC(=O)CN1C2=C(CCC2)C(=N)C3=C1CCC3.Cl,0
CCOC(=O)CN1C2=C(CCC2)C(=N)C3=CC=CC=C31.Cl,0
CCOC(=O)CN1C2=C(CCCC2)C(=CC1=O)C3=CC=CC=C3OC,0
CCOC(=O)CN1C2=C(N=C(C(=N2)Cl)Cl)N=C1C(F)(F)F,1
CCOC(=O)CN1C2=C(N=C1Br)N(C(=O)N(C2=O)CC(=O)OCC)C,0
CCOC(=O)CN1C2=C(N=C1Br)N(C(=O)NC2=O)C,1
CCOC(=O)CN1C2=C(N=C1N3CCCCCC3)N(C(=O)NC2=O)C,1
CCOC(=O)CN1C2=C(N=C1N3CCOCC3)N(C(=O)NC2=O)C,1
CCOC(=O)CN1C2=CC(=C(C=C2N=C1C3=C(N=CC=C3)Cl)Cl)Cl,1
CCOC(=O)CN1C2=CC=CC=C2C(=O)N(C1=O)C3CCCC3,0
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(C3=C(NC4=CC=CC=C43)C)O,1
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(C3CCC4=CC=CC=C4C3=O)O,1
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC(=CC=C3)OC)O,1
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC4=C(CCCC4)C=C3)O,1
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC=CC=N3)O,1
CCOC(=O)CN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=CC=CO3)O,1
CCOC(=O)CN1C2=CC=CC=C2C3(C1=O)OCCCO3,1
CCOC(=O)CN1C2=CC=CC=C2C3=NC4=CC=CC=C4N=C31,1
CCOC(=O)CN1C2=CC=CC=C2CCC(C1=O)SC3=NNC(=N3)C4=CC=C(C=C4)O,1
CCOC(=O)CN1C2=CC=CC=C2CCC(C1=O)SC3=NNC(=N3)C4=CC=CC(=C4)C,1
CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CC3=CC=CC=C3.Br,0
CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CC3=CC=CC=C3F.Cl,0
CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CC=C.Br,1
CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CCOC3=CC=C(C=C3)OC.Cl,1
CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CCOC3=CC=CC(=C3)C.Cl,1
CCOC(=O)CN1C2=CC=CC=C2N(C1=O)CC(=O)OCC,1
CCOC(=O)CN1C2=CC=CC=C2N3C1=NC(=O)C(=N3)CCC(=O)O,1
CCOC(=O)CN1C2=CC=CC=C2N3C1=NCC3.Br,1
CCOC(=O)CN1C2=CC=CC=C2N=C(C1=O)C3=CC=CC=C3NC,1
CCOC(=O)CN1C2=CC=CC=C2N=C1C3=CN=C(C=C3)Cl,1
CCOC(=O)CN1C2=CC=CC=C2N=C1C3=NON=C3NC(=O)C4=CC=CC=C4F,1
CCOC(=O)CN1C2=CC=CC=C2N=C1S(=O)(=O)CC3=CC=CC=C3,1
CCOC(=O)CN1C2=CC=CC=C2N=CC1=O,1
CCOC(=O)CN1C2=CC=CC=C2SC1=NC(=O)CSC(=O)C,1
CCOC(=O)CN1C2=CC=CC=C2SC1=O,1
CCOC(=O)CN1C2=CC=CC=C2[N+]3=C1SCC(C3)O.[I-],1
CCOC(=O)CN1C2C(NC(=O)N2)NC1=O,1
CCOC(=O)CN1C=C(C(=N1)OC)[N+](=O)[O-],1
CCOC(=O)CN1C=C(C(C2=CC=CC=C21)C[N+](=O)[O-])C3=NC4=CC=CC=C4C=C3,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C#N,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CO3,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CS3,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C(=O)C3CC3,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C(=O)OC,1
CCOC(=O)CN1C=C(C2=CC=CC=C21)C=O,1
CCOC(=O)CN1C=NC(=N1)[N+](=O)[O-],1
CCOC(=O)CN1C=NC2=C(C1=O)C3=C(S2)CCC3,0
CCOC(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)Cl,1
CCOC(=O)CN1C=NC2=C(C1=O)N3CCCCCC3=C2C#N,1
CCOC(=O)CN1C=NC2=C(C1=O)N=NN2C3=CC=C(C=C3)C,0
CCOC(=O)CN1C=NC2=C(C1=O)N=NN2C3=CC=C(C=C3)OC,0
CCOC(=O)CN1C=NC2=C(C1=O)N=NN2CC3=CC=C(C=C3)Cl,0
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4=C(C=CC(=C4)OC)OC,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4=CC(=C(C=C4)F)C,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4=CC=C(C=C4)C(=O)C,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4=CC=C(C=C4)F,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4CCCCC4,0
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NC4CCCCCC4,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NCC4=CC=C(C=C4)C,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NCC4=CC=CC=C4OC,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NCC4=CC=CS4,1
CCOC(=O)CN1CC23C=CC(O2)C(C3C1=O)C(=O)NCCC4=CC=CC=C4,1
CCOC(=O)CN1N=C(N=N1)C2=CC(=CC=C2)OC,0
CCOC(=O)CN1N=C(N=N1)C2=CC=C(C=C2)OCC(C)C,0
CCOC(=O)CN1N=C(N=N1)C2=CC=C(C=C2)S(=O)(=O)C,1
CCOC(=O)CN1N=C(N=N1)C2=CC=C(C=C2)SC,1
CCOC(=O)CN=C1CC(CC2=C1SC3=NC=NC(=C3N2)N(C)C)(C)C.Br,1
CCOC(=O)CNC(=O)C(=O)C1=C(NC2=CC=CC=C21)O,1
CCOC(=O)CNC(=O)C(CC(C)C)NC(=O)C1CCCCC1,1
CCOC(=O)CNC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3,0
CCOC(=O)CNC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC=CS2,0
CCOC(=O)CNC(=O)C(CO)NC(=O)OCC1=CC=CC=C1,1
CCOC(=O)CNC(=O)C1=C(C2=C(N=CN=C2S1)N3CCC4=CC=CC=C4C3)C,1
CCOC(=O)CNC(=O)C1=C(C2=C(S1)N=C(C=C2C)C)N,1
CCOC(=O)CNC(=O)C1=C(N(N=C1C)C2=CC=CC=C2)Cl,1
CCOC(=O)CNC(=O)C1=C(N=C(S1)NC(=O)C2=CC=CC=C2F)C,1
CCOC(=O)CNC(=O)C1=C(OC(=C1)C)C,0
CCOC(=O)CNC(=O)C1=C(OC(=C1)C2=CC3=C(C=C2)OCCO3)C,1
CCOC(=O)CNC(=O)C1=C2CCCCC2=NC3=CC=CC=C31,1
CCOC(=O)CNC(=O)C1=C2N=CC=CN2N=C1,1
CCOC(=O)CNC(=O)C1=CC(=CC(=C1)OC)OC,1
CCOC(=O)CNC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3,1
CCOC(=O)CNC(=O)C1=CC2=C(C=C1)NC3=CC=CC=C32,1
CCOC(=O)CNC(=O)C1=CC2=C(C=C1)OCCO2,1
CCOC(=O)CNC(=O)C1=CC=C(C=C1)C,1
CCOC(=O)CNC(=O)C1=CC=CC=C1,1
CCOC(=O)CNC(=O)C1=CC=CC=C1Br,0
CCOC(=O)CNC(=O)C1=CC=CS1,1
CCOC(=O)CNC(=O)C1=CN(C(=O)C2=CC(=C(C=C21)OC)OC)C,0
CCOC(=O)CNC(=O)C1=CN(C(=O)C2=CC(=C(C=C21)OC)OC)CC(C)C,0
CCOC(=O)CNC(=O)C1=NN(C(=O)C2=CC=CC=C21)C3=CC(=CC=C3)OC,1
CCOC(=O)CNC(=O)C1C(N(C(=O)C2=CC(=C(C=C12)OC)OC)C)C3=CC=CC=C3F,1
CCOC(=O)CNC(=O)C1CCCN(C1)C2=NC=CC=N2,1
CCOC(=O)CNC(=O)CCCCCC(=O)NCC(=O)OCC,0
CCOC(=O)CNC(=O)CCNS(=O)(=O)C1=CC2=C(C=C1)N(C(=O)N(C2=O)C)C,1
CCOC(=O)CNC(=O)CN1C(=CC2=CC=CC=C2C1=O)C,1
CCOC(=O)CNC(=O)CN1C(=O)CCS(=O)(=O)C2=CC=CC=C21,0
CCOC(=O)CNC(=O)CN1C(=O)CCSC2=CC=CC=C21,1
CCOC(=O)CNC(=O)CN1C=NC2=C(C1=O)C(=C(S2)C)S(=O)(=O)N3CCC(CC3)C,1
CCOC(=O)CNC(=O)CN1C=NC2=C(C1=O)C=C(C=C2)S(=O)(=O)N3CCC(CC3)C,1
CCOC(=O)CNC(=O)CN1C=NC2=C(C1=O)N=NN2C3=CC(=CC=C3)Cl,1
CCOC(=O)CNC(=O)CN1C=NC2=C(C1=O)N=NN2C3=CC=C(C=C3)C,1
CCOC(=O)CNC(=O)CN1C=NC2=C(C1=O)N=NN2C3=CC=C(C=C3)F,0
CCOC(=O)CNC(=O)CN1CCCN(CC1)S(=O)(=O)C2=CC=C(S2)Br,0
CCOC(=O)CNC(=O)CNC(=O)C1=CC=C(C=C1)OC,0
CCOC(=O)CNC(=O)CNC(=O)C1=CC=C(C=C1)OCC(C)C,1
CCOC(=O)CNC(=O)CNC(=O)C1=NN(C(=O)C2=CC=CC=C21)C3=CC(=C(C=C3)OC)Cl,1
CCOC(=O)CNC(=O)COC1=C(C=C(C=C1)Cl)Br,1
CCOC(=O)CNC(=O)CSC1=C(C(=CC(=N1)C)C)C#N,1
CCOC(=O)CNC(=O)CSC1=NC(=CC(=N1)N)N,0
CCOC(=O)CNC(=O)CSC1=NC(=NC(=N1)N(C)C)N2CCOCC2,1
CCOC(=O)CNC(=O)CSC1=NC(=NC(=N1)N(C)C)NCC2=CC=CC=C2,1
CCOC(=O)CNC(=O)CSC1=NC(=NC2=CC=CC=C21)CC3=CC=CS3,1
CCOC(=O)CNC(=O)CSC1=NC2=C(C(=C(S2)C)C)C(=O)N1C,1
CCOC(=O)CNC(=O)CSC1=NC2=C(N1)C=C(C=N2)Br,0
CCOC(=O)CNC(=O)CSC1=NC2=C(N1C)N=CC=C2,0
CCOC(=O)CNC(=O)CSC1=NC2=C(N1C3CCCCC3)N=CC=C2,1
CCOC(=O)CNC(=O)CSC1=NC2=C(N1CC3=CC=CC=C3)N=CC=C2,0
CCOC(=O)CNC(=O)CSC1=NC2=NC(=C(C=C2N1)Br)C,1
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1C=NN2C3=CC=C(C=C3)C,0
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1C=NN2C3=CC=C(C=C3)Cl,1
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1C=NN2C3=CC=C(C=C3)OC,1
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1C=NN2C3=CC=CC=C3,1
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1C=NN2CC3=CC=CC=C3,1
CCOC(=O)CNC(=O)CSC1=NC=NC2=C1N=NN2C3=CC=C(C=C3)F,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1C)CN2C=NC3=CC=CC=C32,0
CCOC(=O)CNC(=O)CSC1=NN=C(N1C2=CC=C(C=C2)OC)C3=CC=CC(=C3)C,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1C2=CC=CC=C2)CN3C4=CC=CC=C4SC3=O,0
CCOC(=O)CNC(=O)CSC1=NN=C(N1C2=CC=CC=C2C)CN3C4=CC=CC=C4SC3=O,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC2=CC=CO2)C3=CC=CC=C3,0
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC2=CC=CO2)C3=CC=CO3,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC=C)C2=CC(=CC=C2)OC,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC=C)C2=CC=CC=N2,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC=C)COC2=CC=C(C=C2)Cl,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1CC=C)COC2=CC=CC=C2,1
CCOC(=O)CNC(=O)CSC1=NN=C(N1N)C2=CC=CO2,1
CCOC(=O)CNC(=O)CSC1=NN=NN1C2=C(C=CC(=C2)C)C,1
CCOC(=O)CNC(=O)CSC1=NN=NN1C2=CC(=C(C=C2)C)C,0
CCOC(=O)CNC(=O)CSP(=S)(OCC)OCC,1
CCOC(=O)CNC(=O)N1CCCC(C1)CNS(=O)(=O)CC2=CC=CC=C2,1
CCOC(=O)CNC(=O)NC1=C(C(=CC=C1)Cl)C,1
CCOC(=O)CNC(=O)NC1=CC(=NN1C2=CC=CC=C2)C(C)(C)C,0
CCOC(=O)CNC(=O)NC1=CC=CC=C1C(=O)OC,1
CCOC(=O)CNC(=S)N1C=NC(=N1)N,1
CCOC(=O)CNC(=S)N1CCN2C(=NC3=CC=CC=C32)C1,1
CCOC(=O)CNC(C1=CC=CC=C1)C2=C(C=CC(=C2)Br)NC(=O)C,1
CCOC(=O)CNC1=C(C(=O)C1=O)N2CCN(CC2)C3=CC=CC=N3,1
CCOC(=O)CNC1=C(N=C2N1C=C(C=C2)Cl)C3=CC=C(C=C3)O.Cl,1
CCOC(=O)CNC1=C(N=C2N1C=C(C=C2)Cl)C3=CC=C(C=C3)OC,1
CCOC(=O)CNC1=C(N=C2N1C=CC=C2)C3=CC=C(C=C3)O,1
CCOC(=O)CNC1=C(N=C2N1C=CN=C2)C3=CC=C(C=C3)Cl,1
